Pitch Error;Roll Error;Distance Error;runway_id
0.0497894287109375;1.993003249168396;0.7893366813659668;1.0
0.04657745361328125;1.871537208557129;0.9888105392456055;1.0
0.04630279541015625;1.867630958557129;1.0282044410705566;1.0
0.102264404296875;1.4274120330810547;1.214207649230957;1.0
0.04279327392578125;1.8016730546951294;1.347419261932373;1.0
-0.07529449462890625;2.271559476852417;1.4804078340530396;1.0
0.01486968994140625;1.8796296119689941;1.573270320892334;1.0
-0.01525115966796875;1.9232372045516968;1.6919593811035156;1.0
0.0594329833984375;1.5281624794006348;1.7422500848770142;1.0
-0.0101165771484375;1.8833166360855103;1.7350016832351685;1.0
-0.06505584716796875;2.125410318374634;1.78061044216156;1.0
0.0022125244140625;1.743593692779541;1.9232919216156006;1.0
-0.01409912109375;1.6778188943862915;2.2285265922546387;1.0
-0.01214599609375;1.6313972473144531;2.2720537185668945;1.0
0.01819610595703125;0.7314987182617188;2.5525259971618652;1.0
-0.003021240234375;0.3185521364212036;2.6175122261047363;1.0
-0.00925445556640625;0.8032448291778564;2.678148031234741;1.0
-0.0248870849609375;0.5584673881530762;2.7652132511138916;1.0
-0.1547698974609375;0.5819348096847534;2.748152494430542;1.0
-0.189483642578125;-0.18035387992858887;2.7562336921691895;1.0
-0.20098114013671875;0.46272557973861694;2.783909797668457;1.0
-0.08135986328125;-1.4504034519195557;2.870197057723999;1.0
-0.03125;-0.8008585572242737;2.8314828872680664;1.0
-0.43703460693359375;-1.6867026090621948;3.2423524856567383;1.0
0.6061325073242188;-1.6272441148757935;3.374211072921753;1.0
0.66552734375;-1.659034013748169;3.383286714553833;1.0
0.45302581787109375;-1.8024122714996338;3.40151047706604;1.0
2.7937698364257812;-3.597590923309326;3.765841484069824;1.0
2.6805038452148438;-2.954733371734619;3.287304401397705;1.0
0.14723968505859375;1.8483372926712036;0.6384508609771729;2.0
0.14525604248046875;2.0593721866607666;0.6635987758636475;2.0
0.15118408203125;1.8888717889785767;0.695030689239502;2.0
0.13726806640625;1.694954514503479;0.7229535579681396;2.0
0.1455535888671875;1.4221023321151733;0.9017229080200195;2.0
0.16870880126953125;1.1144599914550781;0.9394927024841309;2.0
0.36382293701171875;0.32673966884613037;0.876218318939209;2.0
0.0157012939453125;1.8735836744308472;1.1569011211395264;2.0
0.06372833251953125;1.8889857530593872;1.3087706565856934;2.0
0.1576385498046875;1.2618017196655273;1.393979549407959;2.0
0.067474365234375;1.8604717254638672;1.4477864503860474;2.0
0.0360870361328125;1.9864938259124756;1.644819736480713;2.0
0.06957244873046875;1.7096272706985474;1.7927333116531372;2.0
0.0717315673828125;1.6900124549865723;1.8139022588729858;2.0
0.04897308349609375;-0.8532388806343079;1.9693844318389893;2.0
0.08939361572265625;1.2482725381851196;2.1752278804779053;2.0
0.058624267578125;1.4726399183273315;2.2381467819213867;2.0
0.0547637939453125;1.3980661630630493;2.3537395000457764;2.0
0.07561492919921875;0.8136228322982788;2.3929364681243896;2.0
0.06023406982421875;0.8219304084777832;2.492460250854492;2.0
0.04889678955078125;0.7935457825660706;2.562546730041504;2.0
0.20590972900390625;-3.8720438480377197;2.1444544792175293;2.0
0.02736663818359375;0.5344358086585999;2.6657321453094482;2.0
0.236907958984375;-1.1091285943984985;2.5492160320281982;2.0
0.0316619873046875;0.4562110900878906;2.6993446350097656;2.0
-0.1366119384765625;-0.24766522645950317;2.841897487640381;2.0
-0.3475189208984375;-0.6084389090538025;2.9355404376983643;2.0
-0.4863433837890625;-2.225820541381836;3.1581203937530518;2.0
2.8819808959960938;-2.8971176147460938;3.599682092666626;2.0
0.05318450927734375;2.0983498096466064;0.6768667697906494;3.0
0.0878448486328125;1.6505604982376099;0.7525832653045654;3.0
0.0896453857421875;1.6306517124176025;0.7731051445007324;3.0
0.06026458740234375;1.8651223182678223;0.776775598526001;3.0
0.07958221435546875;1.7288702726364136;0.9270851612091064;3.0
0.00424957275390625;2.064452886581421;0.9516382217407227;3.0
0.01195526123046875;1.9960322380065918;1.0249958038330078;3.0
0.00988006591796875;2.013091564178467;1.1744663715362549;3.0
-0.0178375244140625;2.027268409729004;1.315040111541748;3.0
-0.06555938720703125;2.2037289142608643;1.3650550842285156;3.0
-0.05133819580078125;2.113258123397827;1.4406746625900269;3.0
0.05570220947265625;1.5520669221878052;1.6712841987609863;3.0
0.042022705078125;1.5562593936920166;1.8023070096969604;3.0
-0.0912933349609375;2.2041730880737305;1.7863510847091675;3.0
-0.089019775390625;2.16855788230896;1.919546127319336;3.0
-0.07755279541015625;2.0767927169799805;2.1358678340911865;3.0
-0.01497650146484375;-1.2394081354141235;2.237217903137207;3.0
-0.02408599853515625;-1.2832815647125244;2.3454036712646484;3.0
-0.01734161376953125;-1.2448796033859253;2.3745877742767334;3.0
-0.0162200927734375;-1.2400476932525635;2.474698305130005;3.0
-0.01992034912109375;-1.2624388933181763;2.544678211212158;3.0
-0.02728271484375;-1.2926980257034302;2.5946693420410156;3.0
-0.02764129638671875;-1.2969096899032593;2.640205144882202;3.0
-0.03133392333984375;-1.3094356060028076;2.6996102333068848;3.0
0.163818359375;-3.5957586765289307;2.352342128753662;3.0
-0.31746673583984375;0.6183465719223022;2.8451101779937744;3.0
-0.25379180908203125;-1.3547148704528809;2.9376814365386963;3.0
-0.1962432861328125;-0.9276199340820312;3.1417458057403564;3.0
1.5267562866210938;-1.4830633401870728;3.635728120803833;3.0
