Pitch Error;Roll Error;Distance Error;runway_id
0.103057861328125;6.574442386627197;0.08809328079223633;1.0
0.0730438232421875;6.522608280181885;0.29546523094177246;1.0
0.07830810546875;6.5465569496154785;0.32860374450683594;1.0
0.07375335693359375;6.543757915496826;0.49666285514831543;1.0
0.09496307373046875;6.721105098724365;0.609961986541748;1.0
0.1286773681640625;6.966686725616455;0.7230116128921509;1.0
0.203277587890625;7.145105838775635;0.74649977684021;1.0
0.136016845703125;7.044168949127197;0.9015703201293945;1.0
0.1494140625;7.055025577545166;0.9270666837692261;1.0
0.13836669921875;7.0647077560424805;0.9382168054580688;1.0
0.189239501953125;7.275393009185791;0.9512444734573364;1.0
0.17861175537109375;7.268778324127197;1.0759377479553223;1.0
0.3308868408203125;7.774842739105225;1.2775160074234009;1.0
0.3399810791015625;7.819076061248779;1.3119856119155884;1.0
0.39550018310546875;8.029037475585938;1.5380970239639282;1.0
0.339447021484375;7.936572551727295;1.6243762969970703;1.0
0.4509124755859375;8.188411712646484;1.6396217346191406;1.0
0.6513824462890625;8.733304023742676;1.630798578262329;1.0
0.6003265380859375;8.688300132751465;1.6329472064971924;1.0
0.5318450927734375;8.538060188293457;1.6871246099472046;1.0
0.617340087890625;8.764325141906738;1.6678427457809448;1.0
0.7743606567382812;8.91491413116455;1.751985788345337;1.0
0.6496124267578125;8.341719627380371;1.945455551147461;1.0
1.6895675659179688;11.60631275177002;1.7434837818145752;1.0
1.9442825317382812;11.740499496459961;1.811875343322754;1.0
1.9741973876953125;11.720931053161621;1.8247287273406982;1.0
1.9300384521484375;11.599081993103027;1.868175983428955;1.0
4.819236755371094;11.982773780822754;2.2753140926361084;1.0
6.8421630859375;10.517109870910645;2.478188991546631;1.0
0.109466552734375;6.357109069824219;0.01320195198059082;2.0
0.136260986328125;6.474467754364014;0.028728485107421875;2.0
0.122833251953125;6.402188777923584;0.06334066390991211;2.0
0.114044189453125;6.374714374542236;0.08199334144592285;2.0
0.099334716796875;6.308080673217773;0.25886082649230957;2.0
0.06494903564453125;6.149070739746094;0.32170915603637695;2.0
0.1903839111328125;6.495635986328125;0.3090987205505371;2.0
0.13484954833984375;6.576728343963623;0.4561188220977783;2.0
0.151336669921875;6.686877727508545;0.5767202377319336;2.0
0.09589385986328125;6.3883466720581055;0.7015385627746582;2.0
0.1602630615234375;6.751861095428467;0.6942819356918335;2.0
0.210662841796875;7.013970375061035;0.8397789001464844;2.0
0.22829437255859375;7.097957134246826;0.9531213045120239;2.0
0.2129974365234375;7.044703960418701;0.9852451086044312;2.0
0.066375732421875;6.258279323577881;1.2909882068634033;2.0
0.233489990234375;7.285175323486328;1.2895724773406982;2.0
0.265777587890625;7.43919038772583;1.3299590349197388;2.0
0.348785400390625;7.690471172332764;1.3899486064910889;2.0
0.302978515625;7.536397457122803;1.45255446434021;2.0
0.37464141845703125;7.7864203453063965;1.5064911842346191;2.0
0.4289398193359375;7.9796366691589355;1.5418111085891724;2.0
0.0740509033203125;6.285377025604248;1.8245820999145508;2.0
0.4366912841796875;8.0111665725708;1.6477954387664795;2.0
0.26434326171875;7.28307580947876;1.9267632961273193;2.0
0.4174957275390625;7.8329644203186035;1.7624902725219727;2.0
0.7448272705078125;8.885050773620605;1.6867220401763916;2.0
0.9541702270507812;9.633868217468262;1.6759834289550781;2.0
1.5513916015625;11.443734169006348;1.680273175239563;2.0
5.7452850341796875;10.561259269714355;2.543062925338745;2.0
0.1181182861328125;6.55888557434082;-0.014591455459594727;3.0
0.09339141845703125;6.484943866729736;0.04630255699157715;3.0
0.0792236328125;6.431828022003174;0.07734394073486328;3.0
0.11255645751953125;6.606547832489014;0.0542752742767334;3.0
0.11939239501953125;6.638319492340088;0.2081921100616455;3.0
0.14276123046875;6.804932594299316;0.20460081100463867;3.0
0.13968658447265625;6.8191819190979;0.2721517086029053;3.0
0.152557373046875;6.851995944976807;0.4135453701019287;3.0
0.17246246337890625;7.057724475860596;0.519728422164917;3.0
0.23342132568359375;7.295157432556152;0.5267090797424316;3.0
0.22779083251953125;7.301026344299316;0.5970877408981323;3.0
0.15407562255859375;7.051209926605225;0.8572554588317871;3.0
0.2210540771484375;7.320119380950928;0.9306412935256958;3.0
0.3265228271484375;7.627828598022461;0.8799556493759155;3.0
0.32550811767578125;7.649755477905273;1.0104634761810303;3.0
0.374603271484375;7.7962117195129395;1.1932933330535889;3.0
0.065338134765625;6.593343257904053;1.523687481880188;3.0
0.02447509765625;6.433614253997803;1.6658201217651367;3.0
-0.01525115966796875;6.269797325134277;1.725402593612671;3.0
0.03249359130859375;6.491726398468018;1.785891056060791;3.0
0.04705810546875;6.542747974395752;1.8459144830703735;3.0
0.05635833740234375;6.615196704864502;1.8825817108154297;3.0
0.1248321533203125;6.912842273712158;1.8697340488433838;3.0
0.1385040283203125;6.983713626861572;1.9152319431304932;3.0
0.1541595458984375;6.694153308868408;1.8534998893737793;3.0
0.929168701171875;9.18753719329834;1.6730737686157227;3.0
0.8407211303710938;9.309662818908691;1.7792561054229736;3.0
0.7510299682617188;9.106637001037598;2.0303492546081543;3.0
2.4975433349609375;11.543902397155762;2.1213619709014893;3.0
