"","Config","Dimensao","Repeticao","Valor"
"706","Config 1",30,33,581313.728075657
"707","Config 1",30,34,632958.008766945
"708","Config 1",30,35,785127.063428731
"709","Config 1",30,36,627621.008090674
"710","Config 1",30,37,622281.097698112
"711","Config 1",30,38,419064.060850405
"712","Config 1",30,39,613572.415133902
"713","Config 1",30,40,696034.412485456
"714","Config 1",30,41,585942.834715282
"715","Config 1",30,42,603952.448083017
"716","Config 1",30,43,697651.323987043
"717","Config 1",30,44,479944.525645554
"718","Config 1",30,45,685865.834631954
"719","Config 1",30,46,584484.25356713
"720","Config 1",30,47,657114.044373681
"721","Config 2",30,0,196.390550879753
"722","Config 2",30,1,153.487197236447
"723","Config 2",30,2,172.855089376208
"724","Config 2",30,3,207.844712880121
"725","Config 2",30,4,225.298163415195
"726","Config 2",30,5,158.953520203461
"727","Config 2",30,6,218.080532254389
"728","Config 2",30,7,198.958059400087
"729","Config 2",30,8,197.737353242762
"730","Config 2",30,9,173.313624938871
"731","Config 2",30,10,194.599975161288
"732","Config 2",30,11,193.018807535784
"733","Config 2",30,12,173.248974700415
"734","Config 2",30,13,238.548858331507
"735","Config 2",30,14,218.642035507728
"736","Config 2",30,15,182.434324098543
"737","Config 2",30,16,201.339178462663
"738","Config 2",30,17,210.804107380919
"739","Config 2",30,18,169.158438973635
"740","Config 2",30,19,184.480537883306
"741","Config 2",30,20,216.928885404125
"742","Config 2",30,21,189.408760864353
"743","Config 2",30,22,185.077104552733
"744","Config 2",30,23,217.691770751393
"745","Config 2",30,24,180.081166937894
"746","Config 2",30,25,119.956176851582
"747","Config 2",30,26,183.435924414488
"748","Config 2",30,27,192.879404854957
"749","Config 2",30,28,160.565692651791
"750","Config 2",30,29,167.687330929529
"751","Config 2",30,30,196.811642390634
"752","Config 2",30,31,183.958174899125
"753","Config 2",30,32,158.716033486776
"754","Config 2",30,33,237.337094844627
"755","Config 2",30,34,220.104698293318
"756","Config 2",30,35,211.812327441906
"757","Config 2",30,36,190.722700900444
"758","Config 2",30,37,189.900532679256
"759","Config 2",30,38,179.983765667471
"760","Config 2",30,39,224.406568494578
"761","Config 2",30,40,221.130452269598
"762","Config 2",30,41,217.969837496389
"763","Config 2",30,42,215.455778816798
"764","Config 2",30,43,186.042710358307
"765","Config 2",30,44,202.359639025529
"766","Config 2",30,45,165.317522715018
"767","Config 2",30,46,128.89114835169
"768","Config 2",30,47,227.988209871057
"769","Config 1",34,0,716767.06496799
"770","Config 1",34,1,880771.34380759
"771","Config 1",34,2,784652.85423534
"772","Config 1",34,3,867642.392541668
"773","Config 1",34,4,916055.965079926
"774","Config 1",34,5,629583.867826022
"775","Config 1",34,6,703164.374165615
"776","Config 1",34,7,767462.681795576
"777","Config 1",34,8,853645.131784182
"778","Config 1",34,9,759320.815062666
"779","Config 1",34,10,658068.741891975
"780","Config 1",34,11,804810.215457575
"781","Config 1",34,12,761491.881106518
"782","Config 1",34,13,812352.432968181
"783","Config 1",34,14,550223.61524133
"784","Config 1",34,15,705324.845355772
"785","Config 1",34,16,840877.413284404
"786","Config 1",34,17,719252.561357439
"787","Config 1",34,18,797097.83709947
"788","Config 1",34,19,780351.262798711
"789","Config 1",34,20,771372.569769076
"790","Config 1",34,21,779214.465470716
"791","Config 1",34,22,822010.819972075
"792","Config 1",34,23,748157.016791134
"793","Config 1",34,24,786569.7392355
"794","Config 1",34,25,837431.038283761
"795","Config 1",34,26,761328.748677536
"796","Config 1",34,27,843938.121713024
"797","Config 1",34,28,765649.630738234
"798","Config 1",34,29,954849.481003105
"799","Config 1",34,30,930341.437279356
"800","Config 1",34,31,728186.038607604
"801","Config 1",34,32,432012.56463128
"802","Config 1",34,33,691503.16798259
"803","Config 1",34,34,941839.021569169
"804","Config 1",34,35,707289.546473497
"805","Config 1",34,36,797201.693227151
"806","Config 1",34,37,775958.26662079
"807","Config 1",34,38,781500.667575692
"808","Config 1",34,39,955507.120528447
"809","Config 1",34,40,825547.014366069
"810","Config 1",34,41,860619.733345377
"811","Config 1",34,42,624448.933037157
"812","Config 1",34,43,907136.51873266
"813","Config 1",34,44,840674.465568741
"814","Config 1",34,45,818970.326018031
"815","Config 1",34,46,786874.99084251
"816","Config 1",34,47,915584.129282921
"817","Config 2",34,0,270.368662363853
"818","Config 2",34,1,328.316019857831
"819","Config 2",34,2,311.05443962272
"820","Config 2",34,3,321.255034070681
"821","Config 2",34,4,189.758097182777
"822","Config 2",34,5,247.695438698739
"823","Config 2",34,6,379.16990745716
"824","Config 2",34,7,318.638029687434
"825","Config 2",34,8,326.598434033553
"826","Config 2",34,9,374.403994135887
"827","Config 2",34,10,331.17787435765
"828","Config 2",34,11,366.078682506971
"829","Config 2",34,12,335.277840041091
"830","Config 2",34,13,256.424384570201
"831","Config 2",34,14,341.351890375762
"832","Config 2",34,15,364.50845283202
"833","Config 2",34,16,251.750423900102
"834","Config 2",34,17,271.768541370196
"835","Config 2",34,18,250.205536732478
"836","Config 2",34,19,296.468619291641
"837","Config 2",34,20,305.81705972738
"838","Config 2",34,21,340.651665918136
"839","Config 2",34,22,330.422319199623
"840","Config 2",34,23,337.167093862441
"841","Config 2",34,24,276.20864854197
"842","Config 2",34,25,312.780527783708
"843","Config 2",34,26,355.429983659112
"844","Config 2",34,27,330.807399717666
"845","Config 2",34,28,227.802038825237
"846","Config 2",34,29,289.441227157766
"847","Config 2",34,30,326.548605828004
"848","Config 2",34,31,287.792314073399
"849","Config 2",34,32,304.324129499091
"850","Config 2",34,33,410.165877006383
"851","Config 2",34,34,313.090116198187
"852","Config 2",34,35,288.328815682164
"853","Config 2",34,36,257.580572901389
"854","Config 2",34,37,290.607215465037
"855","Config 2",34,38,355.589889673885
"856","Config 2",34,39,343.630995676422
"857","Config 2",34,40,276.960135612109
"858","Config 2",34,41,382.828233413456
"859","Config 2",34,42,281.173480353776
"860","Config 2",34,43,195.089227230484
"861","Config 2",34,44,286.71538877562
"862","Config 2",34,45,317.017548549348
"863","Config 2",34,46,337.852907125997
"864","Config 2",34,47,332.417535034649
"865","Config 1",38,0,873335.967178131
"866","Config 1",38,1,951862.677487892
"867","Config 1",38,2,1047732.38349287
"868","Config 1",38,3,923049.992581302
"869","Config 1",38,4,576794.609872292
"870","Config 1",38,5,1073802.12868993
"871","Config 1",38,6,925885.877984936
"872","Config 1",38,7,826956.112965287
"873","Config 1",38,8,932475.037230627
"874","Config 1",38,9,975968.522049683
"875","Config 1",38,10,909386.339274394
"876","Config 1",38,11,1064828.25607833
"877","Config 1",38,12,970082.399883858
"878","Config 1",38,13,943729.135135969
"879","Config 1",38,14,1043563.12992478
"880","Config 1",38,15,1114397.84985306
"881","Config 1",38,16,900130.369511263
"882","Config 1",38,17,1101784.7680964
"883","Config 1",38,18,936241.501292451
"884","Config 1",38,19,1027390.31333692
"885","Config 1",38,20,875105.897769594
"886","Config 1",38,21,758436.501107416
"887","Config 1",38,22,800969.671936335
"888","Config 1",38,23,1085551.55256599
"889","Config 1",38,24,997529.573498525
"890","Config 1",38,25,964710.486078387
"891","Config 1",38,26,1017953.86036402
"892","Config 1",38,27,617626.865317944
"893","Config 1",38,28,915936.797288334
"894","Config 1",38,29,898133.487136654
"895","Config 1",38,30,1030779.2662118
"896","Config 1",38,31,795676.476302455
"897","Config 1",38,32,992750.275367856
"898","Config 1",38,33,999234.195075139
"899","Config 1",38,34,1003487.16263718
"900","Config 1",38,35,1075733.16382461
"901","Config 1",38,36,1106934.13832659
"902","Config 1",38,37,1131341.90164664
"903","Config 1",38,38,799528.63242047
"904","Config 1",38,39,899827.865259255
"905","Config 1",38,40,854390.062041663
"906","Config 1",38,41,807410.195199357
"907","Config 1",38,42,1161799.5027341
"908","Config 1",38,43,1021456.41954578
"909","Config 1",38,44,1111468.97524178
"910","Config 1",38,45,1038304.63926162
"911","Config 1",38,46,813196.670329775
"912","Config 1",38,47,815096.532937002
"913","Config 2",38,0,451.326348443877
"914","Config 2",38,1,509.8575736965
"915","Config 2",38,2,415.904294656148
"916","Config 2",38,3,427.823942646394
"917","Config 2",38,4,575.22483812448
"918","Config 2",38,5,606.092466717911
"919","Config 2",38,6,432.801929643598
"920","Config 2",38,7,488.761317337067
"921","Config 2",38,8,583.807517438295
"922","Config 2",38,9,578.059254030084
"923","Config 2",38,10,376.047547622053
"924","Config 2",38,11,597.993579077515
"925","Config 2",38,12,543.477641805933
"926","Config 2",38,13,588.365456605775
"927","Config 2",38,14,561.852199720378
"928","Config 2",38,15,502.772531341004
"929","Config 2",38,16,496.323212958209
"930","Config 2",38,17,426.00112487584
"931","Config 2",38,18,499.159538129038
"932","Config 2",38,19,475.003612651621
"933","Config 2",38,20,457.132340880796
"934","Config 2",38,21,654.073919573483
"935","Config 2",38,22,475.039101533762
"936","Config 2",38,23,682.195073454604
"937","Config 2",38,24,541.210901786532
"938","Config 2",38,25,374.2115368435
"939","Config 2",38,26,515.596899427311
"940","Config 2",38,27,463.544513397979
"941","Config 2",38,28,445.389485750032
"942","Config 2",38,29,576.899603120346
"943","Config 2",38,30,494.960181067879
"944","Config 2",38,31,512.714023203696
"945","Config 2",38,32,587.218601371009
"946","Config 2",38,33,357.56744027368
"947","Config 2",38,34,469.236012733451
"948","Config 2",38,35,550.913841077612
"949","Config 2",38,36,520.996039002794
"950","Config 2",38,37,513.811825641537
"951","Config 2",38,38,533.100969879187
"952","Config 2",38,39,591.900733570806
"953","Config 2",38,40,538.524579525748
"954","Config 2",38,41,559.723480154117
"955","Config 2",38,42,502.113654261827
"956","Config 2",38,43,637.603501665753
"957","Config 2",38,44,528.871485444539
"958","Config 2",38,45,501.04455671281
"959","Config 2",38,46,625.584603307122
"960","Config 2",38,47,534.605573341059
"961","Config 1",42,0,1010672.26449625
"962","Config 1",42,1,1262844.61338588
"963","Config 1",42,2,995236.48363105
"964","Config 1",42,3,963221.221605895
"965","Config 1",42,4,1080755.49385564
"966","Config 1",42,5,1024337.1326796
"967","Config 1",42,6,1011529.35711239
"968","Config 1",42,7,902036.33640586
"969","Config 1",42,8,1217823.10204893
"970","Config 1",42,9,1242776.75948072
"971","Config 1",42,10,1048126.73956703
"972","Config 1",42,11,1254053.79400661
"973","Config 1",42,12,1236741.01476459
"974","Config 1",42,13,1154116.7986863
"975","Config 1",42,14,990362.094072262
"976","Config 1",42,15,1108889.76760137
"977","Config 1",42,16,1298946.58824963
"978","Config 1",42,17,1118972.37948699
"979","Config 1",42,18,941863.989859145
"980","Config 1",42,19,1174498.53977049
"981","Config 1",42,20,1260767.8123713
"982","Config 1",42,21,1126877.80777726
"983","Config 1",42,22,1235402.2727874
"984","Config 1",42,23,1152090.19699403
"985","Config 1",42,24,1082038.35538456
"986","Config 1",42,25,1266793.45605386
"987","Config 1",42,26,1180425.56764045
"988","Config 1",42,27,1235649.75617254
"989","Config 1",42,28,1046834.93247451
"990","Config 1",42,29,1150635.71074827
"991","Config 1",42,30,1146942.03579747
"992","Config 1",42,31,1103332.50887035
"993","Config 1",42,32,1023755.98935457
"994","Config 1",42,33,1257094.70191253
"995","Config 1",42,34,1189434.9968198
"996","Config 1",42,35,1082097.5992898
"997","Config 1",42,36,1134569.09847988
"998","Config 1",42,37,1180665.21939973
"999","Config 1",42,38,1229052.40336606
"1000","Config 1",42,39,1126456.97285019
"1001","Config 1",42,40,1089876.56957093
"1002","Config 1",42,41,1175434.87008304
"1003","Config 1",42,42,1027371.16134705
"1004","Config 1",42,43,1162078.56317524
"1005","Config 1",42,44,1078536.10541239
"1006","Config 1",42,45,1317064.10838642
"1007","Config 1",42,46,1300850.32843467
"1008","Config 1",42,47,939337.782478395
"1009","Config 2",42,0,740.462111053431
"1010","Config 2",42,1,806.351960354057
"1011","Config 2",42,2,891.023699736224
"1012","Config 2",42,3,934.028722364867
"1013","Config 2",42,4,661.52816752236
"1014","Config 2",42,5,689.053641589966
"1015","Config 2",42,6,955.912482734768
"1016","Config 2",42,7,646.713492656726
"1017","Config 2",42,8,837.084979723923
"1018","Config 2",42,9,475.52130125731
"1019","Config 2",42,10,839.989813195063
"1020","Config 2",42,11,875.955271192528
"1021","Config 2",42,12,844.960497320728
"1022","Config 2",42,13,876.878879686534
"1023","Config 2",42,14,1091.22434197386
"1024","Config 2",42,15,978.651606911895
"1025","Config 2",42,16,627.013791204059
"1026","Config 2",42,17,1061.75397615761
"1027","Config 2",42,18,898.096719182534
"1028","Config 2",42,19,700.39944367399
"1029","Config 2",42,20,916.089334072113
"1030","Config 2",42,21,1106.54356203919
"1031","Config 2",42,22,842.105283123164
"1032","Config 2",42,23,865.372135016009
"1033","Config 2",42,24,812.828326252753
"1034","Config 2",42,25,709.798012559286
"1035","Config 2",42,26,835.29243816321
"1036","Config 2",42,27,857.737979341997
"1037","Config 2",42,28,665.234740856634
"1038","Config 2",42,29,866.012621311601
"1039","Config 2",42,30,793.048188837757
"1040","Config 2",42,31,837.779682797731
"1041","Config 2",42,32,970.6743048056
"1042","Config 2",42,33,1093.35801532109
"1043","Config 2",42,34,549.071968422651
"1044","Config 2",42,35,891.921169904138
"1045","Config 2",42,36,621.476855644194
"1046","Config 2",42,37,994.853242619912
"1047","Config 2",42,38,868.334171426182
"1048","Config 2",42,39,998.294334108488
"1049","Config 2",42,40,620.260846894633
"1050","Config 2",42,41,637.223552747979
"1051","Config 2",42,42,931.269237319825
"1052","Config 2",42,43,788.99973516931
"1053","Config 2",42,44,821.846213583979
"1054","Config 2",42,45,833.865028860983
"1055","Config 2",42,46,788.576827180159
"1056","Config 2",42,47,911.187531614397
"1057","Config 1",46,0,1370645.24776046
"1058","Config 1",46,1,1286306.47324579
"1059","Config 1",46,2,1049162.75755982
"1060","Config 1",46,3,1063847.9258495
"1061","Config 1",46,4,1108905.72602829
"1062","Config 1",46,5,1121178.32960363
"1063","Config 1",46,6,1583512.45921533
"1064","Config 1",46,7,1020738.00842317
"1065","Config 1",46,8,1165065.92351243
"1066","Config 1",46,9,1240971.16536223
"1067","Config 1",46,10,1215873.88802324
"1068","Config 1",46,11,1195798.57402335
"1069","Config 1",46,12,1583888.85646801
"1070","Config 1",46,13,1454938.57769293
"1071","Config 1",46,14,1316379.68505413
"1072","Config 1",46,15,1233033.33678263
"1073","Config 1",46,16,1409717.20439311
"1074","Config 1",46,17,1442065.28636658
"1075","Config 1",46,18,968496.071252856
"1076","Config 1",46,19,1344607.56773829
"1077","Config 1",46,20,1375058.90297507
"1078","Config 1",46,21,1014586.83937359
"1079","Config 1",46,22,1298065.02784168
"1080","Config 1",46,23,1337687.81170542
"1081","Config 1",46,24,1134618.06750918
"1082","Config 1",46,25,1412222.43988385
"1083","Config 1",46,26,1344714.82402253
"1084","Config 1",46,27,1069781.08140741
"1085","Config 1",46,28,907132.42568936
"1086","Config 1",46,29,1356848.77008096
"1087","Config 1",46,30,1154048.63812433
"1088","Config 1",46,31,1402787.21744328
"1089","Config 1",46,32,1192549.19754349
"1090","Config 1",46,33,1358628.33054794
"1091","Config 1",46,34,1335403.05671366
"1092","Config 1",46,35,1363724.6800646
"1093","Config 1",46,36,1558952.20789361
"1094","Config 1",46,37,1335941.98094721
"1095","Config 1",46,38,1480858.84748555
"1096","Config 1",46,39,1133730.88028209
"1097","Config 1",46,40,1381561.55762167
"1098","Config 1",46,41,1349977.82355125
"1099","Config 1",46,42,1448033.94481351
"1100","Config 1",46,43,1366965.95905993
"1101","Config 1",46,44,1466716.524655
"1102","Config 1",46,45,761401.612716939
"1103","Config 1",46,46,1091280.77373776
"1104","Config 1",46,47,1326167.03242638
"1105","Config 2",46,0,1689.60314881724
"1106","Config 2",46,1,1497.77887440924
"1107","Config 2",46,2,1109.17839627531
"1108","Config 2",46,3,1607.14991334816
"1109","Config 2",46,4,1432.79582015965
"1110","Config 2",46,5,1689.76648906257
"1111","Config 2",46,6,1378.27339942814
"1112","Config 2",46,7,1663.24102232202
"1113","Config 2",46,8,1118.17654567987
"1114","Config 2",46,9,1358.83371930956
"1115","Config 2",46,10,1641.66090478383
"1116","Config 2",46,11,1719.01883553894
"1117","Config 2",46,12,1716.28248124376
"1118","Config 2",46,13,1203.12543864177
"1119","Config 2",46,14,1356.94384289334
"1120","Config 2",46,15,1512.57473059498
"1121","Config 2",46,16,1467.54844631033
"1122","Config 2",46,17,1446.22022187927
"1123","Config 2",46,18,1361.94770252209
"1124","Config 2",46,19,1287.10415500779
"1125","Config 2",46,20,1396.59491345071
"1126","Config 2",46,21,1421.8808195652
"1127","Config 2",46,22,1659.50094116501
"1128","Config 2",46,23,1583.76738063904
"1129","Config 2",46,24,1511.24959495762
"1130","Config 2",46,25,1077.4258584452
"1131","Config 2",46,26,948.514092620681
"1132","Config 2",46,27,1595.48541124289
"1133","Config 2",46,28,1160.99400105963
"1134","Config 2",46,29,1327.02847515812
"1135","Config 2",46,30,1769.41416997225
"1136","Config 2",46,31,1244.25715124866
"1137","Config 2",46,32,1398.42634107703
"1138","Config 2",46,33,1415.14551090741
"1139","Config 2",46,34,1642.67554338251
"1140","Config 2",46,35,1541.95019302374
"1141","Config 2",46,36,1442.97940589298
"1142","Config 2",46,37,1279.01118111121
"1143","Config 2",46,38,1078.06716147942
"1144","Config 2",46,39,1047.32659621141
"1145","Config 2",46,40,1269.49391604714
"1146","Config 2",46,41,1231.48642862106
"1147","Config 2",46,42,1579.05950269257
"1148","Config 2",46,43,1464.54742404881
"1149","Config 2",46,44,1481.25099226735
"1150","Config 2",46,45,1012.54001156927
"1151","Config 2",46,46,1547.68756923024
"1152","Config 2",46,47,1042.55243830702
"1153","Config 1",50,0,1311560.2622168
"1154","Config 1",50,1,1643315.27904579
"1155","Config 1",50,2,1556457.2415212
"1156","Config 1",50,3,1621503.84761597
"1157","Config 1",50,4,1204894.12904151
"1158","Config 1",50,5,1766362.50139536
"1159","Config 1",50,6,1700015.69041395
"1160","Config 1",50,7,1643268.35031575
"1161","Config 1",50,8,1696013.5266083
"1162","Config 1",50,9,1509077.01870645
"1163","Config 1",50,10,1170307.48349099
"1164","Config 1",50,11,1373573.57924694
"1165","Config 1",50,12,1551912.33408474
"1166","Config 1",50,13,1503813.24273008
"1167","Config 1",50,14,1282498.0987103
"1168","Config 1",50,15,1661352.01537492
"1169","Config 1",50,16,1211680.65556174
"1170","Config 1",50,17,1539362.77917489
"1171","Config 1",50,18,1448715.17275696
"1172","Config 1",50,19,1372709.75869351
"1173","Config 1",50,20,1276929.51184384
"1174","Config 1",50,21,1233125.53994024
"1175","Config 1",50,22,1479493.05777206
"1176","Config 1",50,23,1709534.31102259
"1177","Config 1",50,24,1627454.69583178
"1178","Config 1",50,25,1723775.84734881
"1179","Config 1",50,26,1754678.8535004
"1180","Config 1",50,27,1449283.62422077
"1181","Config 1",50,28,1449263.43230421
"1182","Config 1",50,29,1553990.07697875
"1183","Config 1",50,30,1264610.93650865
"1184","Config 1",50,31,1640047.71358252
"1185","Config 1",50,32,1639086.44803201
"1186","Config 1",50,33,1725583.35165913
"1187","Config 1",50,34,1675236.38912128
"1188","Config 1",50,35,1450475.41685327
"1189","Config 1",50,36,1371824.35739415
"1190","Config 1",50,37,1700175.61339119
"1191","Config 1",50,38,1640090.70000784
"1192","Config 1",50,39,1539081.61989478
"1193","Config 1",50,40,1501689.35927043
"1194","Config 1",50,41,1342536.08921667
"1195","Config 1",50,42,1302890.09774001
"1196","Config 1",50,43,1365125.41713779
"1197","Config 1",50,44,1617457.57321669
"1198","Config 1",50,45,1624725.10153072
"1199","Config 1",50,46,1324888.35247144
"1200","Config 1",50,47,1383645.3828839
"1201","Config 2",50,0,2812.41841782886
"1202","Config 2",50,1,2230.04809733739
"1203","Config 2",50,2,2478.66028772588
"1204","Config 2",50,3,2321.35148852828
"1205","Config 2",50,4,2361.04320896514
"1206","Config 2",50,5,2200.82001753196
"1207","Config 2",50,6,1810.33032370312
"1208","Config 2",50,7,1928.89354320339
"1209","Config 2",50,8,1939.15362348798
"1210","Config 2",50,9,2829.89859266563
"1211","Config 2",50,10,2238.40472762994
"1212","Config 2",50,11,2174.10811850832
"1213","Config 2",50,12,2439.9601060536
"1214","Config 2",50,13,2386.58377074189
"1215","Config 2",50,14,2518.23453538077
"1216","Config 2",50,15,2214.91517595914
"1217","Config 2",50,16,2055.85249552713
"1218","Config 2",50,17,2640.10575733323
"1219","Config 2",50,18,1944.8664318167
"1220","Config 2",50,19,2244.84452798734
"1221","Config 2",50,20,2673.73124991235
"1222","Config 2",50,21,2164.30673893885
"1223","Config 2",50,22,2868.75525346191
"1224","Config 2",50,23,1904.2641701329
"1225","Config 2",50,24,2550.01229582423
"1226","Config 2",50,25,2210.32700547675
"1227","Config 2",50,26,2319.2263584446
"1228","Config 2",50,27,2136.12563111443
"1229","Config 2",50,28,2158.67752773481
"1230","Config 2",50,29,2096.34622672311
"1231","Config 2",50,30,2665.36280125411
"1232","Config 2",50,31,1694.16484198279
"1233","Config 2",50,32,1421.29439861654
"1234","Config 2",50,33,2792.44839213401
"1235","Config 2",50,34,2359.86259924315
"1236","Config 2",50,35,1944.08237853161
"1237","Config 2",50,36,2397.83880124293
"1238","Config 2",50,37,2848.2117364203
"1239","Config 2",50,38,2402.81795600004
"1240","Config 2",50,39,2788.01154257725
"1241","Config 2",50,40,2328.28438464283
"1242","Config 2",50,41,2108.58896958678
"1243","Config 2",50,42,2137.47113258456
"1244","Config 2",50,43,2536.49202897754
"1245","Config 2",50,44,1888.30386884152
"1246","Config 2",50,45,2046.39527125419
"1247","Config 2",50,46,2514.86375717876
"1248","Config 2",50,47,2152.04920215807
"1249","Config 1",54,0,1616701.19941665
"1250","Config 1",54,1,1768621.09946127
"1251","Config 1",54,2,1808299.24927571
"1252","Config 1",54,3,1734399.71120531
"1253","Config 1",54,4,1282157.5674582
"1254","Config 1",54,5,1690226.15075753
"1255","Config 1",54,6,1935460.06870385
"1256","Config 1",54,7,1609672.3602671
"1257","Config 1",54,8,1585012.8607351
"1258","Config 1",54,9,1407188.43168613
"1259","Config 1",54,10,1718350.40324708
"1260","Config 1",54,11,1707742.87164162
"1261","Config 1",54,12,1286714.70645771
"1262","Config 1",54,13,1745459.08889437
"1263","Config 1",54,14,1295359.87291581
"1264","Config 1",54,15,1805192.44485046
"1265","Config 1",54,16,1646215.23706349
"1266","Config 1",54,17,1846228.33958958
"1267","Config 1",54,18,1707848.04132138
"1268","Config 1",54,19,1901877.48461266
"1269","Config 1",54,20,1537558.63438794
"1270","Config 1",54,21,1636561.04657293
"1271","Config 1",54,22,1768624.77960957
"1272","Config 1",54,23,1736221.87903309
"1273","Config 1",54,24,2528520.62172262
"1274","Config 1",54,25,1947614.54454518
"1275","Config 1",54,26,1694779.55060548
"1276","Config 1",54,27,1921524.46166328
"1277","Config 1",54,28,1916278.26378559
"1278","Config 1",54,29,2003823.62406386
"1279","Config 1",54,30,1688148.26614048
"1280","Config 1",54,31,3034649.0016894
"1281","Config 1",54,32,1876268.56229178
"1282","Config 1",54,33,1654271.77748803
"1283","Config 1",54,34,1697586.51761887
"1284","Config 1",54,35,1984007.66094081
"1285","Config 1",54,36,1841444.3858457
"1286","Config 1",54,37,1763964.51886957
"1287","Config 1",54,38,1442433.79279912
"1288","Config 1",54,39,1713874.21169015
"1289","Config 1",54,40,2120680.97253274
"1290","Config 1",54,41,1983073.4039902
"1291","Config 1",54,42,1805642.16372136
"1292","Config 1",54,43,1779652.67585577
"1293","Config 1",54,44,1606026.72943057
"1294","Config 1",54,45,1750604.48961267
"1295","Config 1",54,46,1512484.52017705
"1296","Config 1",54,47,2204345.19684815
"1297","Config 2",54,0,3522.24356111059
"1298","Config 2",54,1,3675.97773038808
"1299","Config 2",54,2,3556.78724086275
"1300","Config 2",54,3,3409.83328882224
"1301","Config 2",54,4,3419.54400274268
"1302","Config 2",54,5,3669.97178859653
"1303","Config 2",54,6,3862.56404226602
"1304","Config 2",54,7,3454.09190327142
"1305","Config 2",54,8,3471.54190842425
"1306","Config 2",54,9,4244.70467642545
"1307","Config 2",54,10,4236.95009941725
"1308","Config 2",54,11,3309.52751320481
"1309","Config 2",54,12,2968.85678912816
"1310","Config 2",54,13,3780.17575049055
"1311","Config 2",54,14,3003.07400573552
"1312","Config 2",54,15,4593.28273469768
"1313","Config 2",54,16,3471.72336634187
"1314","Config 2",54,17,4021.66971082365
"1315","Config 2",54,18,3605.35823595177
"1316","Config 2",54,19,3128.64612288786
"1317","Config 2",54,20,4395.69881114283
"1318","Config 2",54,21,3346.37163775928
"1319","Config 2",54,22,3879.7322521634
"1320","Config 2",54,23,2461.99387252941
"1321","Config 2",54,24,3987.64106510565
"1322","Config 2",54,25,3759.77248815812
"1323","Config 2",54,26,3372.78471115466
"1324","Config 2",54,27,2815.8627834188
"1325","Config 2",54,28,3126.15579439789
"1326","Config 2",54,29,3614.05129307246
"1327","Config 2",54,30,3840.71822294375
"1328","Config 2",54,31,2951.85223850292
"1329","Config 2",54,32,3393.94647819686
"1330","Config 2",54,33,3527.02633200429
"1331","Config 2",54,34,3620.85331988717
"1332","Config 2",54,35,3450.08793606386
"1333","Config 2",54,36,3783.04664828131
"1334","Config 2",54,37,3792.60716137405
"1335","Config 2",54,38,3024.13794584074
"1336","Config 2",54,39,3871.5439328427
"1337","Config 2",54,40,3851.94341595883
"1338","Config 2",54,41,3460.25307161499
"1339","Config 2",54,42,2926.0465344457
"1340","Config 2",54,43,2585.43769477641
"1341","Config 2",54,44,3478.63766612245
"1342","Config 2",54,45,3612.89974702862
"1343","Config 2",54,46,2908.99585690901
"1344","Config 2",54,47,3667.5656557265
"1345","Config 1",58,0,2288855.31370745
"1346","Config 1",58,1,2151913.3723593
"1347","Config 1",58,2,1486541.65341649
"1348","Config 1",58,3,2011251.53160778
"1349","Config 1",58,4,1818048.13499452
"1350","Config 1",58,5,3138163.03131734
"1351","Config 1",58,6,2124867.87280529
"1352","Config 1",58,7,1479322.51997517
"1353","Config 1",58,8,4067602.23998688
"1354","Config 1",58,9,1900999.99418524
"1355","Config 1",58,10,1840216.43702131
"1356","Config 1",58,11,3929520.54478781
"1357","Config 1",58,12,2649527.82725966
"1358","Config 1",58,13,1780629.11082473
"1359","Config 1",58,14,2090412.11872822
"1360","Config 1",58,15,3314301.46978586
"1361","Config 1",58,16,1977245.48968251
"1362","Config 1",58,17,1796255.32778877
"1363","Config 1",58,18,2638230.59912984
"1364","Config 1",58,19,2039367.18925036
"1365","Config 1",58,20,1996660.73470145
"1366","Config 1",58,21,2079698.48477205
"1367","Config 1",58,22,3340555.39081442
"1368","Config 1",58,23,2087496.36852068
"1369","Config 1",58,24,2180340.45050665
"1370","Config 1",58,25,3342873.81574267
"1371","Config 1",58,26,1995418.911503
"1372","Config 1",58,27,2093766.36820141
"1373","Config 1",58,28,1893348.19068718
"1374","Config 1",58,29,2176356.84792456
"1375","Config 1",58,30,3353210.53880168
"1376","Config 1",58,31,2089946.44266603
"1377","Config 1",58,32,3825393.95833069
"1378","Config 1",58,33,1761759.44332392
"1379","Config 1",58,34,2897460.76465648
"1380","Config 1",58,35,1916944.9572719
"1381","Config 1",58,36,1954886.373052
"1382","Config 1",58,37,1782395.01776231
"1383","Config 1",58,38,3262225.05359548
"1384","Config 1",58,39,2186569.19141246
"1385","Config 1",58,40,2016134.17980348
"1386","Config 1",58,41,3144058.50282925
"1387","Config 1",58,42,1687762.73026301
"1388","Config 1",58,43,1745392.41465891
"1389","Config 1",58,44,2316395.43466125
"1390","Config 1",58,45,3560321.11143605
"1391","Config 1",58,46,3611021.70731792
"1392","Config 1",58,47,2069409.60996106
"1393","Config 2",58,0,6300.94949793787
"1394","Config 2",58,1,5869.11288000257
"1395","Config 2",58,2,5208.31481788782
"1396","Config 2",58,3,5359.20643546747
"1397","Config 2",58,4,6209.87881279376
"1398","Config 2",58,5,5032.53141991764
